cell_id	clone_id	dataset_id
SA906-A96211C-R64-C17	B	SA906b
SA906-A96211C-R64-C18	D	SA906b
SA906-A96211C-R64-C20	E	SA906b
SA906-A96211C-R64-C22	G	SA906b
SA906-A96211C-R64-C24	J	SA906b
SA906-A96211C-R64-C26	D	SA906b
SA906-A96211C-R64-C29	G	SA906b
SA906-A96211C-R64-C30	C	SA906b
SA906-A96211C-R64-C31	G	SA906b
SA906-A96211C-R64-C33	J	SA906b
SA906-A96211C-R64-C34	D	SA906b
SA906-A96211C-R64-C35	D	SA906b
SA906-A96211C-R64-C36	D	SA906b
SA906-A96211C-R64-C38	G	SA906b
SA906-A96211C-R64-C39	D	SA906b
SA906-A96211C-R64-C40	G	SA906b
SA906-A96211C-R64-C42	H	SA906b
SA906-A96211C-R64-C43	H	SA906b
SA906-A96211C-R64-C44	I	SA906b
SA906-A96211C-R64-C45	D	SA906b
SA906-A96211C-R64-C46	I	SA906b
SA906-A96211C-R64-C48	A	SA906b
SA906-A96211C-R64-C49	C	SA906b
SA906-A96211C-R64-C50	G	SA906b
SA906-A96211C-R64-C52	D	SA906b
SA906-A96211C-R64-C53	G	SA906b
SA906-A96211C-R64-C54	C	SA906b
SA906-A96211C-R64-C55	D	SA906b
SA906-A96211C-R64-C56	D	SA906b
SA906-A96211C-R64-C57	D	SA906b
SA906-A96211C-R64-C59	I	SA906b
SA906-A96211C-R64-C60	C	SA906b
SA906-A96211C-R64-C61	I	SA906b
SA906-A96211C-R64-C64	J	SA906b
SA906-A96211C-R64-C65	D	SA906b
SA906-A96211C-R64-C66	D	SA906b
SA906-A96211C-R64-C67	I	SA906b
SA906-A96211C-R64-C68	G	SA906b
SA906-A96211C-R64-C69	D	SA906b
SA906-A96211C-R64-C70	I	SA906b
SA906-A96211C-R65-C08	I	SA906b
SA906-A96211C-R65-C09	H	SA906b
SA906-A96211C-R65-C10	B	SA906b
SA906-A96211C-R65-C12	K	SA906b
SA906-A96211C-R65-C14	K	SA906b
SA906-A96211C-R65-C16	A	SA906b
SA906-A96211C-R65-C17	B	SA906b
SA906-A96211C-R65-C18	D	SA906b
SA906-A96211C-R65-C19	D	SA906b
SA906-A96211C-R65-C20	G	SA906b
SA906-A96211C-R65-C21	A	SA906b
SA906-A96211C-R65-C22	K	SA906b
SA906-A96211C-R65-C23	D	SA906b
SA906-A96211C-R65-C24	D	SA906b
SA906-A96211C-R65-C25	I	SA906b
SA906-A96211C-R65-C26	D	SA906b
SA906-A96211C-R65-C27	D	SA906b
SA906-A96211C-R65-C28	G	SA906b
SA906-A96211C-R65-C29	G	SA906b
SA906-A96211C-R65-C30	I	SA906b
SA906-A96211C-R65-C31	D	SA906b
SA906-A96211C-R65-C32	K	SA906b
SA906-A96211C-R65-C33	C	SA906b
SA906-A96211C-R65-C34	C	SA906b
SA906-A96211C-R65-C35	D	SA906b
SA906-A96211C-R65-C36	I	SA906b
SA906-A96211C-R65-C37	I	SA906b
SA906-A96211C-R65-C39	B	SA906b
SA906-A96211C-R65-C40	G	SA906b
SA906-A96211C-R65-C41	G	SA906b
SA906-A96211C-R65-C46	D	SA906b
SA906-A96211C-R65-C47	D	SA906b
SA906-A96211C-R65-C48	C	SA906b
SA906-A96211C-R65-C49	J	SA906b
SA906-A96211C-R65-C50	J	SA906b
SA906-A96211C-R65-C53	I	SA906b
SA906-A96211C-R65-C54	D	SA906b
SA906-A96211C-R65-C55	D	SA906b
SA906-A96211C-R65-C56	D	SA906b
SA906-A96211C-R65-C57	I	SA906b
SA906-A96211C-R65-C58	I	SA906b
SA906-A96211C-R65-C59	D	SA906b
SA906-A96211C-R65-C60	G	SA906b
SA906-A96211C-R65-C61	D	SA906b
SA906-A96211C-R65-C62	G	SA906b
SA906-A96211C-R65-C63	D	SA906b
SA906-A96211C-R65-C64	D	SA906b
SA906-A96211C-R65-C65	G	SA906b
SA906-A96211C-R65-C66	D	SA906b
SA906-A96211C-R65-C68	K	SA906b
SA906-A96211C-R65-C69	I	SA906b
SA906-A96211C-R65-C70	C	SA906b
SA906-A96211C-R66-C08	A	SA906b
SA906-A96211C-R66-C11	B	SA906b
SA906-A96211C-R66-C14	D	SA906b
SA906-A96211C-R66-C18	C	SA906b
SA906-A96211C-R66-C19	D	SA906b
SA906-A96211C-R66-C20	C	SA906b
SA906-A96211C-R66-C21	K	SA906b
SA906-A96211C-R66-C22	D	SA906b
SA906-A96211C-R66-C23	C	SA906b
SA906-A96211C-R66-C26	I	SA906b
SA906-A96211C-R66-C27	D	SA906b
SA906-A96211C-R66-C29	C	SA906b
SA906-A96211C-R66-C30	D	SA906b
SA906-A96211C-R66-C31	B	SA906b
SA906-A96211C-R66-C32	B	SA906b
SA906-A96211C-R66-C33	C	SA906b
SA906-A96211C-R66-C35	B	SA906b
SA906-A96211C-R66-C36	C	SA906b
SA906-A96211C-R66-C37	I	SA906b
SA906-A96211C-R66-C41	I	SA906b
SA906-A96211C-R66-C44	C	SA906b
SA906-A96211C-R66-C47	I	SA906b
SA906-A96211C-R66-C48	I	SA906b
SA906-A96211C-R66-C49	G	SA906b
SA906-A96211C-R66-C51	D	SA906b
SA906-A96211C-R66-C52	D	SA906b
SA906-A96211C-R66-C53	D	SA906b
SA906-A96211C-R66-C54	I	SA906b
SA906-A96211C-R66-C56	D	SA906b
SA906-A96211C-R66-C57	B	SA906b
SA906-A96211C-R66-C58	I	SA906b
SA906-A96211C-R66-C59	G	SA906b
SA906-A96211C-R66-C61	D	SA906b
SA906-A96211C-R66-C62	J	SA906b
SA906-A96211C-R66-C63	I	SA906b
SA906-A96211C-R66-C64	C	SA906b
SA906-A96211C-R66-C65	I	SA906b
SA906-A96211C-R66-C66	B	SA906b
SA906-A96211C-R66-C67	I	SA906b
SA906-A96211C-R66-C68	I	SA906b
SA906-A96211C-R66-C70	D	SA906b
SA906-A96211C-R67-C07	D	SA906b
SA906-A96211C-R67-C08	I	SA906b
SA906-A96211C-R67-C09	J	SA906b
SA906-A96211C-R67-C10	I	SA906b
SA906-A96211C-R67-C11	B	SA906b
SA906-A96211C-R67-C12	G	SA906b
SA906-A96211C-R67-C13	I	SA906b
SA906-A96211C-R67-C14	F	SA906b
SA906-A96211C-R67-C15	D	SA906b
SA906-A96211C-R67-C16	I	SA906b
SA906-A96211C-R67-C17	D	SA906b
SA906-A96211C-R67-C18	K	SA906b
SA906-A96211C-R67-C19	I	SA906b
SA906-A96211C-R67-C20	E	SA906b
SA906-A96211C-R67-C21	D	SA906b
SA906-A96211C-R67-C22	B	SA906b
SA906-A96211C-R67-C23	D	SA906b
SA906-A96211C-R67-C24	J	SA906b
SA906-A96211C-R67-C26	D	SA906b
SA906-A96211C-R67-C28	H	SA906b
SA906-A96211C-R67-C29	H	SA906b
SA906-A96211C-R67-C30	B	SA906b
SA906-A96211C-R67-C31	G	SA906b
SA906-A96211C-R67-C32	B	SA906b
SA906-A96211C-R67-C34	A	SA906b
SA906-A96211C-R67-C35	C	SA906b
SA906-A96211C-R67-C36	F	SA906b
SA906-A96211C-R67-C37	B	SA906b
SA906-A96211C-R67-C39	H	SA906b
SA906-A96211C-R67-C40	C	SA906b
SA906-A96211C-R67-C41	I	SA906b
SA906-A96211C-R67-C42	I	SA906b
SA906-A96211C-R67-C44	B	SA906b
SA906-A96211C-R67-C45	J	SA906b
SA906-A96211C-R67-C47	B	SA906b
SA906-A96211C-R67-C48	G	SA906b
SA906-A96211C-R67-C50	H	SA906b
SA906-A96211C-R67-C51	B	SA906b
SA906-A96211C-R67-C52	D	SA906b
SA906-A96211C-R67-C53	F	SA906b
SA906-A96211C-R67-C54	I	SA906b
SA906-A96211C-R67-C55	D	SA906b
SA906-A96211C-R67-C56	D	SA906b
SA906-A96211C-R67-C57	G	SA906b
SA906-A96211C-R67-C58	I	SA906b
SA906-A96211C-R67-C59	D	SA906b
SA906-A96211C-R67-C60	K	SA906b
SA906-A96211C-R67-C61	D	SA906b
SA906-A96211C-R67-C62	K	SA906b
SA906-A96211C-R67-C63	D	SA906b
SA906-A96211C-R67-C64	I	SA906b
SA906-A96211C-R67-C65	D	SA906b
SA906-A96211C-R67-C66	D	SA906b
SA906-A96211C-R67-C67	D	SA906b
SA906-A96211C-R67-C68	J	SA906b
SA906-A96211C-R67-C69	I	SA906b
SA906-A96211C-R67-C70	C	SA906b
SA906-A96211C-R68-C07	D	SA906b
SA906-A96211C-R68-C08	A	SA906b
SA906-A96211C-R68-C10	I	SA906b
SA906-A96211C-R68-C11	D	SA906b
SA906-A96211C-R68-C12	D	SA906b
SA906-A96211C-R68-C13	J	SA906b
SA906-A96211C-R68-C15	H	SA906b
SA906-A96211C-R68-C16	I	SA906b
SA906-A96211C-R68-C17	I	SA906b
SA906-A96211C-R68-C18	B	SA906b
SA906-A96211C-R68-C19	G	SA906b
SA906-A96211C-R68-C21	K	SA906b
SA906-A96211C-R68-C22	G	SA906b
SA906-A96211C-R68-C23	A	SA906b
SA906-A96211C-R68-C24	D	SA906b
SA906-A96211C-R68-C25	B	SA906b
SA906-A96211C-R68-C27	C	SA906b
SA906-A96211C-R68-C30	D	SA906b
SA906-A96211C-R68-C31	D	SA906b
SA906-A96211C-R68-C32	E	SA906b
SA906-A96211C-R68-C34	I	SA906b
SA906-A96211C-R68-C35	I	SA906b
SA906-A96211C-R68-C36	F	SA906b
SA906-A96211C-R68-C37	I	SA906b
SA906-A96211C-R68-C39	C	SA906b
SA906-A96211C-R68-C40	B	SA906b
SA906-A96211C-R68-C41	D	SA906b
SA906-A96211C-R68-C42	A	SA906b
SA906-A96211C-R68-C43	K	SA906b
SA906-A96211C-R68-C44	C	SA906b
SA906-A96211C-R68-C45	D	SA906b
SA906-A96211C-R68-C46	I	SA906b
SA906-A96211C-R68-C47	C	SA906b
SA906-A96211C-R68-C48	I	SA906b
SA906-A96211C-R68-C50	D	SA906b
SA906-A96211C-R68-C54	I	SA906b
SA906-A96211C-R68-C55	G	SA906b
SA906-A96211C-R68-C56	B	SA906b
SA906-A96211C-R68-C57	D	SA906b
SA906-A96211C-R68-C58	C	SA906b
SA906-A96211C-R68-C59	D	SA906b
SA906-A96211C-R68-C60	I	SA906b
SA906-A96211C-R68-C61	J	SA906b
SA906-A96211C-R68-C62	B	SA906b
SA906-A96211C-R68-C63	D	SA906b
SA906-A96211C-R68-C64	G	SA906b
SA906-A96211C-R68-C65	D	SA906b
SA906-A96211C-R68-C66	I	SA906b
SA906-A96211C-R68-C67	I	SA906b
SA906-A96211C-R68-C68	I	SA906b
SA906-A96211C-R68-C69	B	SA906b
SA906-A96211C-R68-C70	I	SA906b
SA906-A96211C-R69-C07	G	SA906b
SA906-A96211C-R69-C08	B	SA906b
SA906-A96211C-R69-C10	E	SA906b
SA906-A96211C-R69-C11	D	SA906b
SA906-A96211C-R69-C12	B	SA906b
SA906-A96211C-R69-C13	I	SA906b
SA906-A96211C-R69-C14	C	SA906b
SA906-A96211C-R69-C15	K	SA906b
SA906-A96211C-R69-C16	G	SA906b
SA906-A96211C-R69-C18	G	SA906b
SA906-A96211C-R69-C19	G	SA906b
SA906-A96211C-R69-C20	H	SA906b
SA906-A96211C-R69-C21	I	SA906b
SA906-A96211C-R69-C22	K	SA906b
SA906-A96211C-R69-C23	C	SA906b
SA906-A96211C-R69-C24	I	SA906b
SA906-A96211C-R69-C27	D	SA906b
SA906-A96211C-R69-C29	J	SA906b
SA906-A96211C-R69-C30	I	SA906b
SA906-A96211C-R69-C32	D	SA906b
SA906-A96211C-R69-C34	G	SA906b
SA906-A96211C-R69-C35	D	SA906b
SA906-A96211C-R69-C36	D	SA906b
SA906-A96211C-R69-C37	C	SA906b
SA906-A96211C-R69-C38	E	SA906b
SA906-A96211C-R69-C39	I	SA906b
SA906-A96211C-R69-C42	I	SA906b
SA906-A96211C-R69-C43	I	SA906b
SA906-A96211C-R69-C44	K	SA906b
SA906-A96211C-R69-C45	D	SA906b
SA906-A96211C-R69-C46	I	SA906b
SA906-A96211C-R69-C47	K	SA906b
SA906-A96211C-R69-C49	G	SA906b
SA906-A96211C-R69-C50	I	SA906b
SA906-A96211C-R69-C53	B	SA906b
SA906-A96211C-R69-C54	D	SA906b
SA906-A96211C-R69-C55	D	SA906b
SA906-A96211C-R69-C56	I	SA906b
SA906-A96211C-R69-C57	G	SA906b
SA906-A96211C-R69-C58	D	SA906b
SA906-A96211C-R69-C59	D	SA906b
SA906-A96211C-R69-C60	K	SA906b
SA906-A96211C-R69-C61	I	SA906b
SA906-A96211C-R69-C62	C	SA906b
SA906-A96211C-R69-C63	H	SA906b
SA906-A96211C-R69-C64	D	SA906b
SA906-A96211C-R69-C66	K	SA906b
SA906-A96211C-R69-C67	D	SA906b
SA906-A96211C-R69-C68	D	SA906b
SA906-A96211C-R69-C69	I	SA906b
SA906-A96211C-R69-C70	D	SA906b
SA906-A96211C-R70-C07	D	SA906b
SA906-A96211C-R70-C08	J	SA906b
SA906-A96211C-R70-C10	C	SA906b
SA906-A96211C-R70-C11	K	SA906b
SA906-A96211C-R70-C12	D	SA906b
SA906-A96211C-R70-C13	B	SA906b
SA906-A96211C-R70-C14	G	SA906b
SA906-A96211C-R70-C17	H	SA906b
SA906-A96211C-R70-C18	B	SA906b
SA906-A96211C-R70-C19	I	SA906b
SA906-A96211C-R70-C20	D	SA906b
SA906-A96211C-R70-C21	I	SA906b
SA906-A96211C-R70-C22	B	SA906b
SA906-A96211C-R70-C23	A	SA906b
SA906-A96211C-R70-C24	I	SA906b
SA906-A96211C-R70-C25	D	SA906b
SA906-A96211C-R70-C26	D	SA906b
SA906-A96211C-R70-C28	F	SA906b
SA906-A96211C-R70-C30	C	SA906b
SA906-A96211C-R70-C31	F	SA906b
SA906-A96211C-R70-C33	B	SA906b
SA906-A96211C-R70-C34	H	SA906b
SA906-A96211C-R70-C35	C	SA906b
SA906-A96211C-R70-C36	D	SA906b
SA906-A96211C-R70-C38	D	SA906b
SA906-A96211C-R70-C39	H	SA906b
SA906-A96211C-R70-C40	B	SA906b
SA906-A96211C-R70-C41	D	SA906b
SA906-A96211C-R70-C42	G	SA906b
SA906-A96211C-R70-C43	J	SA906b
SA906-A96211C-R70-C44	G	SA906b
SA906-A96211C-R70-C46	J	SA906b
SA906-A96211C-R70-C47	D	SA906b
SA906-A96211C-R70-C48	G	SA906b
SA906-A96211C-R70-C49	H	SA906b
SA906-A96211C-R70-C50	C	SA906b
SA906-A96211C-R70-C51	D	SA906b
SA906-A96211C-R70-C52	B	SA906b
SA906-A96211C-R70-C53	I	SA906b
SA906-A96211C-R70-C54	B	SA906b
SA906-A96211C-R70-C55	D	SA906b
SA906-A96211C-R70-C56	G	SA906b
SA906-A96211C-R70-C57	E	SA906b
SA906-A96211C-R70-C58	K	SA906b
SA906-A96211C-R70-C59	D	SA906b
SA906-A96211C-R70-C60	I	SA906b
SA906-A96211C-R70-C61	D	SA906b
SA906-A96211C-R70-C62	H	SA906b
SA906-A96211C-R70-C63	I	SA906b
SA906-A96211C-R70-C64	D	SA906b
SA906-A96211C-R70-C65	B	SA906b
SA906-A96211C-R70-C66	B	SA906b
SA906-A96211C-R70-C67	D	SA906b
SA906-A96211C-R70-C68	G	SA906b
SA906-A96211C-R70-C69	G	SA906b
