,isabl_patient_id,isabl_sample_id,isabl_aliquot_id,isabl_pk,isabl_application,isabl_version,technique_category,technique_method,technique_name,sample_category,num_targets,version,result_type,result_filepath
767,184-hTERT,SA1055,184-hTERT_SA1055_A95621A_L2,8712,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/12/8712/results/A95621A_hmmcopy_metrics.pdf
768,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_bias.tar.gz
769,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_segs.tar.gz
770,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_reads.csv.gz
771,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_params.csv.gz
772,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/metadata.yaml
773,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_segments.csv.gz
774,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/head_job.err
775,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/head_job.log
776,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_hmmcopy_data.tar.gz
777,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_igv_segments.seg
778,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_heatmap_by_ec.pdf
779,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/head_job.sh
780,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_kernel_density.pdf
781,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/metadata.yaml
782,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_hmmcopy_metrics.csv.gz
783,184-hTERT,SA1054,184-hTERT_SA1054_A95632A_L2,8713,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/13/8713/results/A95632A_hmmcopy_metrics.pdf
784,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_bias.tar.gz
785,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_segs.tar.gz
786,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_reads.csv.gz
787,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_params.csv.gz
788,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/metadata.yaml
789,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_segments.csv.gz
790,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/head_job.err
791,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/head_job.log
792,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_hmmcopy_data.tar.gz
793,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_igv_segments.seg
794,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_heatmap_by_ec.pdf
795,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/head_job.sh
796,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_kernel_density.pdf
797,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/metadata.yaml
798,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_hmmcopy_metrics.csv.gz
799,SA1052,SA1052JX1XB01535,SA1052_SA1052JX1XB01535_A95650A_L2,8717,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/17/8717/results/A95650A_hmmcopy_metrics.pdf
800,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_bias.tar.gz
801,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_segs.tar.gz
802,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_reads.csv.gz
803,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_params.csv.gz
804,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/metadata.yaml
805,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_segments.csv.gz
806,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/head_job.err
807,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/head_job.log
808,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_hmmcopy_data.tar.gz
809,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_igv_segments.seg
810,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_heatmap_by_ec.pdf
811,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/head_job.sh
812,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_kernel_density.pdf
813,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/metadata.yaml
814,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_hmmcopy_metrics.csv.gz
815,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A98243B_L2,8718,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/18/8718/results/A98243B_hmmcopy_metrics.pdf
816,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_bias.tar.gz
817,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_segs.tar.gz
818,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_reads.csv.gz
819,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_params.csv.gz
820,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/metadata.yaml
821,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_segments.csv.gz
822,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/head_job.err
823,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/head_job.log
824,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_hmmcopy_data.tar.gz
825,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_igv_segments.seg
826,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_heatmap_by_ec.pdf
827,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/head_job.sh
828,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_kernel_density.pdf
829,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/metadata.yaml
830,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_hmmcopy_metrics.csv.gz
831,SA1052,SA1052DX1XB01519,SA1052_SA1052DX1XB01519_A96200B_L2,8719,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/19/8719/results/A96200B_hmmcopy_metrics.pdf
832,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_bias.tar.gz
833,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_segs.tar.gz
834,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_reads.csv.gz
835,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_params.csv.gz
836,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/metadata.yaml
837,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_segments.csv.gz
838,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/head_job.err
839,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/head_job.log
840,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_hmmcopy_data.tar.gz
841,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_igv_segments.seg
842,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_heatmap_by_ec.pdf
843,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/head_job.sh
844,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_kernel_density.pdf
845,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/metadata.yaml
846,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_hmmcopy_metrics.csv.gz
847,SA1052,SA1052BX1XB01516,SA1052_SA1052BX1XB01516_A96207B_L2,8720,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/20/8720/results/A96207B_hmmcopy_metrics.pdf
848,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_bias.tar.gz
849,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_segs.tar.gz
850,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_reads.csv.gz
851,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_params.csv.gz
852,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/metadata.yaml
853,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_segments.csv.gz
854,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/head_job.err
855,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/head_job.log
856,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_hmmcopy_data.tar.gz
857,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_igv_segments.seg
858,SA1051,SA1051DX1XB01482,SA1051_SA1051DX1XB01482_A95629B_L2,8721,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/21/8721/results/A95629B_heatmap_by_ec.pdf
